:1@O5 G1 8.615840
:1@O10 G1 7.011086
:1@O15 G1 5.499914
:1@O20 G1 5.633435
:1@O25 G1 5.555986
:1@O29 G1 8.299798
:1@O37 G1 7.714448

:1@O7 G1 7.024272
:1@O2 G1 7.875843
:1@O12 G1 5.985410
:1@O17 G1 5.933460
:1@O22 G1 7.726187
:1@O27 G1 8.202140
:1@O34 G1 9.112967
