:1@O2 G1 9.097995
:1@O7 G1 8.176322
:1@O12 G1 7.683839
:1@O17 G1 5.288636
:1@O22 G1 5.411242
:1@O27 G1 5.655989
:1@O34 G1 7.280394

:1@O5 G1 8.087265
:1@O10 G1 9.810319
:1@O15 G1 8.723231
:1@O20 G1 7.724427
:1@O25 G1 6.096438
:1@O37 G1 7.578891
:1@N1 G1 6.799284
