:1@O4 G1 8.085414
:1@O9 G1 7.379174
:1@O14 G1 6.316329
:1@O19 G1 6.045184
:1@O24 G1 7.574509
:1@O29 G1 8.106626
:1@O35 G1 9.077503

:1@O7 G1 8.545240
:1@O12 G1 7.079830
:1@O17 G1 5.614616
:1@O22 G1 5.625701
:1@O27 G1 5.253344
:1@O31 G1 7.968891
:1@O38 G1 7.418495
